th_comment,en_comment,score
สำหรับผมดีมาก เพราะที่นี่ทำให้ผมรอดตายมาจนถึงวันนี้,For very fine hair Because here I survived to this day.,5
ราคาโดนจั๊ายยยยยยยยยยยยยยยยยยยย มีหมื่นหมดหมื่นมีแสนต้องจ่ายล้าน,Ha๊a price by Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â. There are tens of thousands will have to pay a hundred million.,5
ช่วงที่เปิดโรงพยาบาลแรกๆ ครอบครัวเราเคยใช้บริการลูกคนเล็ก ไม่สบายคุณหมอให้แอดมิท บริการทุกอย่างดีมาก ราคาเมื่อเทียบกับโรงพยาบาลเอกชนระแวกนั้นก็ไม่แพงอย่างที่กังวล,The hospital opened first. Our family had a small child. You can not add to Smith. Everything is great Price compared to private hospitals between Wagga was not as concerned.,1
น่ารักตั้งเเต่หมอพยาบาลยันซีเคียล ของกินครบครัน ห้องพักสะดวกสบาย มาเถอะค่ะ ♡,"But doctors, nurses set lovely lean season Ezekiel. Eat everything The comfortable rooms come Showroom ♡.",5
ดีมากเลยค่ะ,Very good,5
ดีไจที่พี้สาวเจิคุนหอมเก่ง,Jaime good sister Zhen Kun smell good.,2
ดีมากไปประจำค่ะ,Good stationed here,4
ร.พ มีหมอเก่งเฉพาะทางทุกโรค,ST. The only good doctor has all the disease.,5
ดีค่ะ คุณหมอ กุมารแพทย์ ให้คำปรึกษาดีมากค่ะ,Good Doctor pediatrician consultation very good.,5
คุณหมอเก่งค่ะ แต่เจ้าหน้าไม่ค่อยใส่ใจในการให้บริการ ไม่ติดต่อ เรื่องที่ยื่นคำร้องขอผ่านมา 2 เดือนกว่าไม่ได้รับการสนใจ เงียบหาย,You do not But officials do not care to provide a contact who filed past 2 months has not been hushed attention.,2
